subj	domain	jpd	trial	pMax	pMaxLL	mMax	xText	xType	xA	xCond	EIG	y	yRaw	alternate	repeat
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	13	0.967720020373294	-0.032812468693669564	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":true}		0.6000000000000001		false	true
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	14	0.9807216973037269	-0.0194665525258308	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.6000000000000001		false	true
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	15	0.9872759627238806	-0.012805681137482634	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.6000000000000001		false	true
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	1	0.05263157894736844	-2.9444389791664403	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.6000000000000001	0.6385542168674698	false	false
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	2	0.0772428624924369	-2.5608007623928666	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":false,"on":true}		0.2	0.24242424242424243	false	false
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	3	0.12021989604525918	-2.118432746075711	[{"bright":[],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.6000000000000001	0.6235294117647059	false	false
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	4	0.1885278363846345	-1.6685096098686403	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.4	0.40476190476190477	false	false
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	5	0.3130536557841122	-1.1613806789030479	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.7000000000000001	0.7362637362637362	false	false
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	6	0.4138533754301642	-0.8822435335159032	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.6000000000000001	0.5583333333333332	false	false
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	7	0.6119551903324844	-0.49109621756138294	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":true}		0.6000000000000001	0.5677966101694915	false	false
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	8	0.7302621696346592	-0.3143516728279373	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.7000000000000001		false	true
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	9	0.7900832541447778	-0.23561695408028863	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.6000000000000001		false	true
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	10	0.8690982598636653	-0.14029908776870398	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.6000000000000001		false	true
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	11	0.9203837851236737	-0.08296453818202836	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.6000000000000001		false	true
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	12	0.951066097782315	-0.05017171540056439	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.7000000000000001		false	true
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	13	0.9637730875275253	-0.036899398461549146	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.7000000000000001		false	true
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	14	0.9707918181285985	-0.029643233133275382	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.6000000000000001		false	true
s31	lightbulb	[[[false,false,false],0.12401055408970976],[[false,false,true],0.19788918205804748],[[false,true,false],0.08443271767810026],[[false,true,true],0.0633245382585752],[[true,false,false],0.079155672823219],[[true,false,true],0.1345646437994723],[[true,true,false],0.13984168865435356],[[true,true,true],0.17678100263852242]]	15	0.9800001859760412	-0.020202517546066827	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.7000000000000001		false	true
s31	tomatoplant	[[[false,false,false],0.07709251101321586],[[false,false,true],0.15638766519823788],[[false,true,false],0.13876651982378854],[[false,true,true],0.14317180616740088],[[true,false,false],0.08149779735682819],[[true,false,true],0.16079295154185022],[[true,true,false],0.13876651982378854],[[true,true,true],0.10352422907488987]]	1	0.05263157894736844	-2.9444389791664403	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.6000000000000001	0.63	false	false
s31	tomatoplant	[[[false,false,false],0.07709251101321586],[[false,false,true],0.15638766519823788],[[false,true,false],0.13876651982378854],[[false,true,true],0.14317180616740088],[[true,false,false],0.08149779735682819],[[true,false,true],0.16079295154185022],[[true,true,false],0.13876651982378854],[[true,true,true],0.10352422907488987]]	2	0.0772428624924369	-2.5608007623928666	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":false,"on":true}		0.5	0.47794117647058826	false	false
s31	tomatoplant	[[[false,false,false],0.07709251101321586],[[false,false,true],0.15638766519823788],[[false,true,false],0.13876651982378854],[[false,true,true],0.14317180616740088],[[true,false,false],0.08149779735682819],[[true,false,true],0.16079295154185022],[[true,true,false],0.13876651982378854],[[true,true,true],0.10352422907488987]]	3	0.11984555090829353	-2.1215514409577176	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.5	0.5	false	false
s31	tomatoplant	[[[false,false,false],0.07709251101321586],[[false,false,true],0.15638766519823788],[[false,true,false],0.13876651982378854],[[false,true,true],0.14317180616740088],[[true,false,false],0.08149779735682819],[[true,false,true],0.16079295154185022],[[true,true,false],0.13876651982378854],[[true,true,true],0.10352422907488987]]	4	0.18107519504317532	-1.7088428917610523	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.5	0.5078125000000001	false	false
s31	tomatoplant	[[[false,false,false],0.07709251101321586],[[false,false,true],0.15638766519823788],[[false,true,false],0.13876651982378854],[[false,true,true],0.14317180616740088],[[true,false,false],0.08149779735682819],[[true,false,true],0.16079295154185022],[[true,true,false],0.13876651982378854],[[true,true,true],0.10352422907488987]]	5	0.2550488311891078	-1.3663002572972647	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":false}		0.7000000000000001	0.6636363636363637	false	false
s31	tomatoplant	[[[false,false,false],0.07709251101321586],[[false,false,true],0.15638766519823788],[[false,true,false],0.13876651982378854],[[false,true,true],0.14317180616740088],[[true,false,false],0.08149779735682819],[[true,false,true],0.16079295154185022],[[true,true,false],0.13876651982378854],[[true,true,true],0.10352422907488987]]	6	0.30964364129434757	-1.1723331869474674	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.5	0.5069444444444444	false	false
s31	tomatoplant	[[[false,false,false],0.07709251101321586],[[false,false,true],0.15638766519823788],[[false,true,false],0.13876651982378854],[[false,true,true],0.14317180616740088],[[true,false,false],0.08149779735682819],[[true,false,true],0.16079295154185022],[[true,true,false],0.13876651982378854],[[true,true,true],0.10352422907488987]]	7	0.46432588384694473	-0.7671686374012668	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.4	0.4272727272727273	false	false
s31	tomatoplant	[[[false,false,false],0.07709251101321586],[[false,false,true],0.15638766519823788],[[false,true,false],0.13876651982378854],[[false,true,true],0.14317180616740088],[[true,false,false],0.08149779735682819],[[true,false,true],0.16079295154185022],[[true,true,false],0.13876651982378854],[[true,true,true],0.10352422907488987]]	8	0.7157698559021937	-0.33439659399548294	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.4	0.41964285714285715	false	false
