mScore	amt_id	m	aWeights	aPriors	amt_trial	xText	xType	xA	xCond	EIG	y	mY	alternate	repeat	domain	[false,false,false]	[false,false,true]	[false,true,false]	[false,true,true]	[true,false,false]	[true,false,true]	[true,true,false]	[true,true,true]
-7.946290984227652	A1HRHFU7KTS0KW:3X87C8JFV77YQT4BOXRFO3HEJP5QSF		{"bright":[0.9],"hot":[],"on":[0.9]}	{"bright":0.1,"hot":0.1,"on":0.1}	4	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}	0.237973690780998	0.9	0.8371000000000001	true	false	tomato plants	0.7289999999999999	0.0081	0.0081	0.008189999999999998	0.081	0.0819	0.0008999999999999997	0.08281000000000006
-7.291800009331279	A1HRHFU7KTS0KW:3X87C8JFV77YQT4BOXRFO3HEJP5QSF		{"bright":[0.9],"hot":[],"on":[0.9]}	{"bright":0.1,"hot":0.1,"on":0.9}	5	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}	0.22106713374298065	0.8	0.10891089108910892	true	false	tomato plants	0.08099999999999996	0.07289999999999995	0.0009000000000000004	0.008909999999999994	0.009000000000000001	0.7371000000000002	0.0001000000000000001	0.09009000000000003
-5.267217463624855	A1HRHFU7KTS0KW:3X87C8JFV77YQT4BOXRFO3HEJP5QSF		{"bright":[0.9],"hot":[],"on":[0.9]}	{"bright":0.1,"hot":0.8,"on":0.9}	6	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.21591834831682707	0.8	0.99	true	false	tomato plants	0.018000000000000002	0.016199999999999985	0.007200000000000003	0.07127999999999998	0.0020000000000000013	0.1637999999999999	0.0008000000000000008	0.7207199999999999
-4.126019024700049	A1HRHFU7KTS0KW:3X87C8JFV77YQT4BOXRFO3HEJP5QSF		{"bright":[0.7000000000000001],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.30000000000000004,"on":0.1}	7	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}	0.21081409802990037	0.9	0.8722000000000002	true	true	tomato plants	0.18899999999999995	0.006299999999999998	0.016199999999999985	0.02214	0.441	0.06370000000000002	0.03779999999999997	0.22386
-3.9999554432604922	A1HRHFU7KTS0KW:3X87C8JFV77YQT4BOXRFO3HEJP5QSF		{"bright":[0.6000000000000001],"hot":[],"on":[0.8]}	{"bright":0.8,"hot":0.30000000000000004,"on":0.1}	8	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.21832565317445224	0.8	0.8200000000000001	false	true	tomato plants	0.12599999999999997	0.005599999999999997	0.010799999999999992	0.019679999999999993	0.504	0.06440000000000001	0.04319999999999997	0.22632000000000002
-3.7338073629090713	A1HRHFU7KTS0KW:3X87C8JFV77YQT4BOXRFO3HEJP5QSF		{"bright":[0.6000000000000001],"hot":[],"on":[0.8]}	{"bright":0.8,"hot":0.30000000000000004,"on":0.1}	9	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.21847510840158932	0.8	0.8200000000000001	false	true	tomato plants	0.12599999999999997	0.005599999999999997	0.010799999999999992	0.019679999999999993	0.504	0.06440000000000001	0.04319999999999997	0.22632000000000002
-3.6131262291560056	A1HRHFU7KTS0KW:3X87C8JFV77YQT4BOXRFO3HEJP5QSF		{"bright":[0.6000000000000001],"hot":[],"on":[0.7000000000000001]}	{"bright":0.8,"hot":0.6000000000000001,"on":0.30000000000000004}	10	Imagine 100 lightbulbs that are not hot. What proportion are on? in [0, 1]	conditional	on	{"hot":false}	0.2136310761125641	0.1	0.3000000000000001	true	false	tomato plants	0.05599999999999999	0.00959999999999999	0.025199999999999993	0.037919999999999975	0.22399999999999995	0.11040000000000004	0.10080000000000003	0.4360800000000002
-2.186117871392413	A1HRHFU7KTS0KW:3X87C8JFV77YQT4BOXRFO3HEJP5QSF		{"bright":[0.6000000000000001],"hot":[],"on":[0.8]}	{"bright":0.8,"hot":0.30000000000000004,"on":0.1}	11	Imagine 100 lightbulbs that are not on. What proportion are hot? in [0, 1]	conditional	hot	{"on":false}	0.1931467304337975	0.000001	0.07894736842105256	true	false	tomato plants	0.12599999999999997	0.005599999999999997	0.010799999999999992	0.019679999999999993	0.504	0.06440000000000001	0.04319999999999997	0.22632000000000002
-2.143303765062442	A1HRHFU7KTS0KW:3X87C8JFV77YQT4BOXRFO3HEJP5QSF		{"bright":[0.6000000000000001],"hot":[],"on":[0.8]}	{"bright":0.8,"hot":0.30000000000000004,"on":0.1}	12	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}	0.17853946819999983	0.9	0.9200000000000002	false	true	tomato plants	0.12599999999999997	0.005599999999999997	0.010799999999999992	0.019679999999999993	0.504	0.06440000000000001	0.04319999999999997	0.22632000000000002
-9.296864993407508	A1JL8N1PWIFDH2:39OWYR0EPLNYVQQB9N8AUQ11T9JYF0		{"bright":[],"hot":[0.9],"on":[0.9]}	{"bright":0.7000000000000001,"hot":0.7000000000000001,"on":0.7000000000000001}	3	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}	0.23187824833443918	0.4	0.7162856504579641	false	false	tomato plants	0.026999999999999986	0.06299999999999999	0.006300000000000004	0.2037	0.006300000000000004	0.014700000000000005	0.02037000000000001	0.6586299999999999
-7.166351634789121	A1JL8N1PWIFDH2:39OWYR0EPLNYVQQB9N8AUQ11T9JYF0		{"bright":[],"hot":[0.9],"on":[0.9]}	{"bright":0.4,"hot":0.8,"on":0.8}	4	Imagine 100 lightbulbs that are bright. What proportion are on? in [0, 1]	conditional	on	{"bright":true}	0.2799071345063823	0.9	0.9763999999999999	false	false	tomato plants	0.023999999999999994	0.09599999999999997	0.009600000000000008	0.4704	0.0016000000000000016	0.006400000000000006	0.00784000000000001	0.3841599999999999
-5.781572024816568	A1JL8N1PWIFDH2:39OWYR0EPLNYVQQB9N8AUQ11T9JYF0		{"bright":[],"hot":[0.9],"on":[0.9]}	{"bright":0.30000000000000004,"hot":0.30000000000000004,"on":0.4}	5	Imagine 100 lightbulbs that are bright. What proportion are on? in [0, 1]	conditional	on	{"bright":true}	0.2799071345063823	0.9	0.9022000000000001	false	true	tomato plants	0.294	0.19599999999999992	0.012599999999999986	0.19739999999999996	0.012599999999999986	0.008399999999999994	0.016739999999999988	0.26226000000000005
-5.457349878426747	A1JL8N1PWIFDH2:39OWYR0EPLNYVQQB9N8AUQ11T9JYF0		{"bright":[],"hot":[0.9],"on":[0.9]}	{"bright":0.30000000000000004,"hot":0.30000000000000004,"on":0.4}	6	Imagine 100 lightbulbs that are bright. What proportion are on? in [0, 1]	conditional	on	{"bright":true}	0.2752842738266124	0.9	0.9022000000000001	false	true	tomato plants	0.294	0.19599999999999992	0.012599999999999986	0.19739999999999996	0.012599999999999986	0.008399999999999994	0.016739999999999988	0.26226000000000005
-5.2647066180984945	A1JL8N1PWIFDH2:39OWYR0EPLNYVQQB9N8AUQ11T9JYF0		{"bright":[],"hot":[0.9],"on":[0.9]}	{"bright":0.30000000000000004,"hot":0.30000000000000004,"on":0.4}	7	Imagine 100 lightbulbs that are bright. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true}	0.2555630081260005	0.999999	0.9299999999999999	false	false	tomato plants	0.294	0.19599999999999992	0.012599999999999986	0.19739999999999996	0.012599999999999986	0.008399999999999994	0.016739999999999988	0.26226000000000005
-4.406787799415462	A1JL8N1PWIFDH2:39OWYR0EPLNYVQQB9N8AUQ11T9JYF0		{"bright":[],"hot":[0.999999],"on":[0.9]}	{"bright":0.30000000000000004,"hot":0.6000000000000001,"on":0.1}	8	Imagine 100 lightbulbs that are bright. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true}	0.18226960009971926	0.999999	0.9999996	false	true	tomato plants	0.25199999999999995	0.027999999999999983	0.03780000000000001	0.38220000000000015	1.0800000000310571e-7	1.2000000000345043e-8	0.026999989200000005	0.2729998908000001
-4.324454795496459	A1JL8N1PWIFDH2:39OWYR0EPLNYVQQB9N8AUQ11T9JYF0		{"bright":[],"hot":[0.999999],"on":[0.9]}	{"bright":0.30000000000000004,"hot":0.6000000000000001,"on":0.1}	9	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.17754926965450785	0.9	0.91	false	false	tomato plants	0.25199999999999995	0.027999999999999983	0.03780000000000001	0.38220000000000015	1.0800000000310571e-7	1.2000000000345043e-8	0.026999989200000005	0.2729998908000001
-4.238010119440316	A1JL8N1PWIFDH2:39OWYR0EPLNYVQQB9N8AUQ11T9JYF0		{"bright":[],"hot":[0.999999],"on":[0.9]}	{"bright":0.30000000000000004,"hot":0.6000000000000001,"on":0.1}	10	Imagine 100 lightbulbs that are not on. What proportion are hot? in [0, 1]	conditional	hot	{"on":false}	0.15303710229096837	0.1	0.2045453576963108	false	false	tomato plants	0.25199999999999995	0.027999999999999983	0.03780000000000001	0.38220000000000015	1.0800000000310571e-7	1.2000000000345043e-8	0.026999989200000005	0.2729998908000001
-2.252598530787461	A1JL8N1PWIFDH2:39OWYR0EPLNYVQQB9N8AUQ11T9JYF0		{"bright":[],"hot":[0.999999],"on":[0.8]}	{"bright":0.30000000000000004,"hot":0.1,"on":0.5}	11	Imagine 100 lightbulbs that are bright. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true}	0.11873215820334851	0.999999	0.9999990999999999	false	true	tomato plants	0.315	0.315	0.006999999999999998	0.06300000000000001	1.3500000001220856e-7	1.3500000001220856e-7	0.029999973	0.26999975699999995
-2.2526024093600006	A1JL8N1PWIFDH2:39OWYR0EPLNYVQQB9N8AUQ11T9JYF0		{"bright":[],"hot":[0.999999],"on":[0.8]}	{"bright":0.30000000000000004,"hot":0.1,"on":0.5}	12	Imagine 100 lightbulbs that are not bright. What proportion are on? in [0, 1]	conditional	on	{"bright":false}	0.08515178330626055	0.4	0.5399999999999999	true	false	tomato plants	0.315	0.315	0.006999999999999998	0.06300000000000001	1.3500000001220856e-7	1.3500000001220856e-7	0.029999973	0.26999975699999995
-9.331126983668485	A1JMD1M91WRWGB:3PDJHANYK6CGQ27BYU1IEKTLAE46H7		{"bright":[0.9],"hot":[],"on":[0.9]}	{"bright":0.7000000000000001,"hot":0.7000000000000001,"on":0.7000000000000001}	3	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}	0.2323257968439201	0.8	0.9062204724409448	false	false	lightbulbs	0.026999999999999986	0.06299999999999999	0.0006300000000000008	0.02037000000000001	0.06300000000000001	0.14700000000000002	0.02037000000000001	0.6586299999999999
-7.611211771316455	A1JMD1M91WRWGB:3PDJHANYK6CGQ27BYU1IEKTLAE46H7		{"bright":[0.9],"hot":[],"on":[0.9]}	{"bright":0.7000000000000001,"hot":0.30000000000000004,"on":0.7000000000000001}	4	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}	0.23565445473376131	0.999999	0.97	false	false	lightbulbs	0.06299999999999999	0.147	0.00027000000000000044	0.008730000000000002	0.147	0.3430000000000001	0.008730000000000002	0.28227
-6.181876612796767	A1JMD1M91WRWGB:3PDJHANYK6CGQ27BYU1IEKTLAE46H7		{"bright":[0.999999],"hot":[],"on":[0.9]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.1}	5	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.22784097830873695	0.999999	0.91	false	false	lightbulbs	0.32399999999999984	0.036000000000000004	3.6000000001035134e-9	3.6400000001046604e-8	0.48600000000000004	0.05400000000000002	0.0089999964	0.09099996360000001
-5.266921356735416	A1JMD1M91WRWGB:3PDJHANYK6CGQ27BYU1IEKTLAE46H7		{"bright":[0.999999],"hot":[],"on":[0.999999]}	{"bright":0.7000000000000001,"hot":0.30000000000000004,"on":0.9}	6	Imagine 100 lightbulbs that are bright. What proportion are on? in [0, 1]	conditional	on	{"bright":true}	0.21124287930140695	0.6000000000000001	0.9379746385034514	true	false	lightbulbs	0.02099999999999999	0.18899999999999995	8.999999993856294e-15	8.999999098593461e-8	0.04899999999999998	0.441	2.999999098420924e-8	0.299999880000009
-2.5861360600871657	A1JMD1M91WRWGB:3PDJHANYK6CGQ27BYU1IEKTLAE46H7		{"bright":[0.999999],"hot":[],"on":[0.999999]}	{"bright":0.4,"hot":0.30000000000000004,"on":0.2}	7	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.22093560309266727	0.999999	0.9999992000000001	false	true	lightbulbs	0.336	0.084	1.4400000000828147e-13	1.7999985600517593e-7	0.224	0.05599999999999999	2.399998560069015e-7	0.2999995800001441
-2.578455585844184	A1JMD1M91WRWGB:3PDJHANYK6CGQ27BYU1IEKTLAE46H7		{"bright":[0.999999],"hot":[],"on":[0.999999]}	{"bright":0.4,"hot":0.30000000000000004,"on":0.2}	8	Imagine 100 lightbulbs that are not bright. What proportion are on? in [0, 1]	conditional	on	{"bright":false}	0.17583746470669293	0.000001	0.20000034285665305	true	false	lightbulbs	0.336	0.084	1.4400000000828147e-13	1.7999985600517593e-7	0.224	0.05599999999999999	2.399998560069015e-7	0.2999995800001441
-0.4205868063294317	A1JMD1M91WRWGB:3PDJHANYK6CGQ27BYU1IEKTLAE46H7		{"bright":[0.999999],"hot":[],"on":[0.999999]}	{"bright":0.2,"hot":0.2,"on":0.1}	9	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.20300792925677205	0.999999	0.9999990999999999	false	true	lightbulbs	0.5759999999999998	0.06399999999999997	1.4400000001716318e-13	1.5999985600460096e-7	0.144	0.01600000000000001	1.799998560162781e-7	0.19999966000014394
-0.4205867907217648	A1JMD1M91WRWGB:3PDJHANYK6CGQ27BYU1IEKTLAE46H7		{"bright":[0.999999],"hot":[],"on":[0.999999]}	{"bright":0.2,"hot":0.2,"on":0.1}	10	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.13201842632120736	0.999999	0.9999990999999999	false	true	lightbulbs	0.5759999999999998	0.06399999999999997	1.4400000001716318e-13	1.5999985600460096e-7	0.144	0.01600000000000001	1.799998560162781e-7	0.19999966000014394
-0.4205867843513121	A1JMD1M91WRWGB:3PDJHANYK6CGQ27BYU1IEKTLAE46H7		{"bright":[0.999999],"hot":[],"on":[0.999999]}	{"bright":0.2,"hot":0.2,"on":0.1}	11	Imagine 100 lightbulbs that are not hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false}	0.09871705413960677	0.000001	0.20000000000000004	false	false	lightbulbs	0.5759999999999998	0.06399999999999997	1.4400000001716318e-13	1.5999985600460096e-7	0.144	0.01600000000000001	1.799998560162781e-7	0.19999966000014394
-0.037859047699097245	A1JMD1M91WRWGB:3PDJHANYK6CGQ27BYU1IEKTLAE46H7		{"bright":[0.999999],"hot":[],"on":[0.999999]}	{"bright":0.000001,"hot":0.000001,"on":0.000001}	12	Imagine 100 lightbulbs that are not bright. What proportion are on? in [0, 1]	conditional	on	{"bright":false}	0.16797768142770603	0.000001	0.0000010000009999989992	false	true	lightbulbs	0.9999970000029997	9.99998000000999e-7	9.99998000102756e-19	9.99998000052875e-13	9.99998000000999e-7	9.999989999999968e-13	9.99998000052875e-13	9.999980000029992e-7
-6.8829580457310415	A1L2VPVPD5Q73:3RSDURM96BI6PCQFECO4C8G1H84YEI		{"bright":[],"hot":[],"on":[]}	{"bright":0.6000000000000001,"hot":0.6000000000000001,"on":0.6000000000000001}	3	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}	0.23264685678353006	0.30000000000000004	0.6000000000000002	false	false	tomato plants	0.06399999999999992	0.09599999999999993	0.09599999999999993	0.14400000000000002	0.09599999999999993	0.14400000000000002	0.14400000000000002	0.21600000000000014
-4.750405753903912	A1L2VPVPD5Q73:3RSDURM96BI6PCQFECO4C8G1H84YEI		{"bright":[],"hot":[],"on":[]}	{"bright":0.30000000000000004,"hot":0.6000000000000001,"on":0.6000000000000001}	4	Imagine 100 lightbulbs that are bright. What proportion are on? in [0, 1]	conditional	on	{"bright":true}	0.2803299292742594	0.30000000000000004	0.6000000000000001	false	false	tomato plants	0.11199999999999993	0.16799999999999993	0.16799999999999993	0.252	0.04799999999999999	0.07200000000000001	0.07200000000000001	0.10800000000000004
-2.617853462076818	A1L2VPVPD5Q73:3RSDURM96BI6PCQFECO4C8G1H84YEI		{"bright":[],"hot":[],"on":[]}	{"bright":0.30000000000000004,"hot":0.6000000000000001,"on":0.30000000000000004}	5	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}	0.28348874272947727	0.5	0.6000000000000001	false	false	tomato plants	0.19599999999999984	0.084	0.294	0.12600000000000003	0.084	0.036000000000000004	0.12600000000000003	0.05400000000000002
-0.5545581260895888	A1L2VPVPD5Q73:3RSDURM96BI6PCQFECO4C8G1H84YEI		{"bright":[],"hot":[],"on":[]}	{"bright":0.30000000000000004,"hot":0.5,"on":0.30000000000000004}	6	Imagine 100 lightbulbs that are bright. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true}	0.22436902601638123	0.5	0.5	false	false	tomato plants	0.24499999999999994	0.105	0.24499999999999994	0.105	0.105	0.045	0.105	0.045
-0.3566921718771339	A1L2VPVPD5Q73:3RSDURM96BI6PCQFECO4C8G1H84YEI		{"bright":[],"hot":[],"on":[]}	{"bright":0.30000000000000004,"hot":0.5,"on":0.30000000000000004}	7	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}	0.1971637404658082	0.30000000000000004	0.30000000000000004	false	false	tomato plants	0.24499999999999994	0.105	0.24499999999999994	0.105	0.105	0.045	0.105	0.045
-0.21168689464395737	A1L2VPVPD5Q73:3RSDURM96BI6PCQFECO4C8G1H84YEI		{"bright":[],"hot":[],"on":[]}	{"bright":0.30000000000000004,"hot":0.5,"on":0.30000000000000004}	8	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.2105675978996579	0.30000000000000004	0.30000000000000004	false	false	tomato plants	0.24499999999999994	0.105	0.24499999999999994	0.105	0.105	0.045	0.105	0.045
-0.06668161741078388	A1L2VPVPD5Q73:3RSDURM96BI6PCQFECO4C8G1H84YEI		{"bright":[],"hot":[],"on":[]}	{"bright":0.30000000000000004,"hot":0.5,"on":0.30000000000000004}	9	Imagine 100 lightbulbs that are bright. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true}	0.07972824198266525	0.5	0.5	true	true	tomato plants	0.24499999999999994	0.105	0.24499999999999994	0.105	0.105	0.045	0.105	0.045
-0.037892950846463054	A1L2VPVPD5Q73:3RSDURM96BI6PCQFECO4C8G1H84YEI		{"bright":[],"hot":[],"on":[]}	{"bright":0.30000000000000004,"hot":0.5,"on":0.30000000000000004}	10	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}	0.06515253987528938	0.5	0.5	false	true	tomato plants	0.24499999999999994	0.105	0.24499999999999994	0.105	0.105	0.045	0.105	0.045
-0.034092160941080335	A1L2VPVPD5Q73:3RSDURM96BI6PCQFECO4C8G1H84YEI		{"bright":[],"hot":[],"on":[]}	{"bright":0.30000000000000004,"hot":0.5,"on":0.30000000000000004}	11	Imagine 100 lightbulbs that are not hot. What proportion are on? in [0, 1]	conditional	on	{"hot":false}	0.00666698552410542	0.30000000000000004	0.30000000000000004	true	false	tomato plants	0.24499999999999994	0.105	0.24499999999999994	0.105	0.105	0.045	0.105	0.045
-0.0190798537624098	A1L2VPVPD5Q73:3RSDURM96BI6PCQFECO4C8G1H84YEI		{"bright":[],"hot":[],"on":[]}	{"bright":0.30000000000000004,"hot":0.5,"on":0.30000000000000004}	12	Imagine 100 lightbulbs that are not hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false}	0.0061559280400412825	0.30000000000000004	0.30000000000000004	true	false	tomato plants	0.24499999999999994	0.105	0.24499999999999994	0.105	0.105	0.045	0.105	0.045
-9.324052494659435	A1N4AZ1QXPOPXH:3ZSY5X72NY7J42RIUVZ69OHIINWORB		{"bright":[0.9],"hot":[],"on":[0.9]}	{"bright":0.7000000000000001,"hot":0.7000000000000001,"on":0.7000000000000001}	3	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}	0.23245524656816516	0.8	0.97	false	false	tomato plants	0.026999999999999986	0.006300000000000004	0.006300000000000004	0.02037000000000001	0.06299999999999999	0.2037	0.014700000000000005	0.6586299999999999
-7.789430088396486	A1N4AZ1QXPOPXH:3ZSY5X72NY7J42RIUVZ69OHIINWORB		{"bright":[0.8],"hot":[],"on":[0.9]}	{"bright":0.1,"hot":0.7000000000000001,"on":0.7000000000000001}	4	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}	0.2357625663371575	0.8	0.7984	false	false	tomato plants	0.08099999999999996	0.03779999999999997	0.01890000000000001	0.12221999999999997	0.009000000000000001	0.17219999999999994	0.0021000000000000007	0.55678
-7.202674395758691	A1N4AZ1QXPOPXH:3ZSY5X72NY7J42RIUVZ69OHIINWORB		{"bright":[0.8],"hot":[],"on":[0.9]}	{"bright":0.1,"hot":0.7000000000000001,"on":0.7000000000000001}	5	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}	0.22793132283390613	0.7000000000000001	0.7637795275590552	true	false	tomato plants	0.08099999999999996	0.03779999999999997	0.01890000000000001	0.12221999999999997	0.009000000000000001	0.17219999999999994	0.0021000000000000007	0.55678
-5.160737161052514	A1N4AZ1QXPOPXH:3ZSY5X72NY7J42RIUVZ69OHIINWORB		{"bright":[0.8],"hot":[],"on":[0.9]}	{"bright":0.1,"hot":0.6000000000000001,"on":0.6000000000000001}	6	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.24678351978778051	0.8	0.96	false	false	tomato plants	0.14399999999999993	0.04319999999999997	0.021600000000000022	0.10367999999999995	0.015999999999999993	0.19679999999999995	0.002400000000000004	0.4723200000000002
-4.267642428739199	A1N4AZ1QXPOPXH:3ZSY5X72NY7J42RIUVZ69OHIINWORB		{"bright":[0.7000000000000001],"hot":[],"on":[0.8]}	{"bright":0.5,"hot":0.2,"on":0.1}	7	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.23931357396135455	0.8	0.82	false	true	tomato plants	0.35999999999999993	0.011999999999999992	0.018000000000000002	0.02459999999999999	0.35999999999999993	0.06800000000000002	0.018000000000000002	0.13940000000000002
-4.000462910670015	A1N4AZ1QXPOPXH:3ZSY5X72NY7J42RIUVZ69OHIINWORB		{"bright":[0.7000000000000001],"hot":[],"on":[0.8]}	{"bright":0.5,"hot":0.2,"on":0.1}	8	Imagine 100 lightbulbs that are bright. What proportion are on? in [0, 1]	conditional	on	{"bright":true}	0.22546725106696747	0.6000000000000001	0.35428766655278454	true	false	tomato plants	0.35999999999999993	0.011999999999999992	0.018000000000000002	0.02459999999999999	0.35999999999999993	0.06800000000000002	0.018000000000000002	0.13940000000000002
-2.7311610474079266	A1N4AZ1QXPOPXH:3ZSY5X72NY7J42RIUVZ69OHIINWORB		{"bright":[0.6000000000000001],"hot":[],"on":[0.7000000000000001]}	{"bright":0.6000000000000001,"hot":0.5,"on":0.30000000000000004}	9	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}	0.22789910413416234	0.8	0.7896000000000002	true	true	tomato plants	0.13999999999999993	0.023999999999999983	0.04199999999999998	0.06319999999999995	0.21	0.12600000000000003	0.06300000000000001	0.3318000000000001
-2.409685336334187	A1N4AZ1QXPOPXH:3ZSY5X72NY7J42RIUVZ69OHIINWORB		{"bright":[0.6000000000000001],"hot":[],"on":[0.7000000000000001]}	{"bright":0.6000000000000001,"hot":0.5,"on":0.30000000000000004}	10	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.23491246732317436	0.8	0.79	true	true	tomato plants	0.13999999999999993	0.023999999999999983	0.04199999999999998	0.06319999999999995	0.21	0.12600000000000003	0.06300000000000001	0.3318000000000001
-2.200337100032077	A1N4AZ1QXPOPXH:3ZSY5X72NY7J42RIUVZ69OHIINWORB		{"bright":[0.6000000000000001],"hot":[],"on":[0.7000000000000001]}	{"bright":0.6000000000000001,"hot":0.5,"on":0.30000000000000004}	11	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}	0.21737734535311307	0.8	0.7896000000000002	true	true	tomato plants	0.13999999999999993	0.023999999999999983	0.04199999999999998	0.06319999999999995	0.21	0.12600000000000003	0.06300000000000001	0.3318000000000001
-2.026797441063256	A1N4AZ1QXPOPXH:3ZSY5X72NY7J42RIUVZ69OHIINWORB		{"bright":[0.6000000000000001],"hot":[],"on":[0.7000000000000001]}	{"bright":0.6000000000000001,"hot":0.5,"on":0.30000000000000004}	12	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	conditional	on	{"hot":true}	0.23546398878734673	0.8	0.79	false	true	tomato plants	0.13999999999999993	0.023999999999999983	0.04199999999999998	0.06319999999999995	0.21	0.12600000000000003	0.06300000000000001	0.3318000000000001
-8.104995350112375	A1UURQF07IOXBO:3UN61F00HXLXWSL0PG370IHR1SX5RT		{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.7000000000000001,"hot":0.7000000000000001,"on":0.7000000000000001}	3	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}	0.2313756272847856	0.7000000000000001	0.889	false	false	lightbulbs	0.026999999999999986	0.06300000000000001	0.006300000000000004	0.014700000000000005	0.06299999999999999	0.147	0.2037	0.47530000000000006
-6.280937644789855	A1UURQF07IOXBO:3UN61F00HXLXWSL0PG370IHR1SX5RT		{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.2,"hot":0.7000000000000001,"on":0.7000000000000001}	4	Imagine 100 lightbulbs that are bright. What proportion are on? in [0, 1]	conditional	on	{"bright":true}	0.25059817106568083	0.2	0.7000000000000001	false	false	lightbulbs	0.07199999999999994	0.16799999999999995	0.01679999999999999	0.039199999999999985	0.018000000000000002	0.04199999999999998	0.19319999999999996	0.45080000000000003
-4.072166646691415	A1UURQF07IOXBO:3UN61F00HXLXWSL0PG370IHR1SX5RT		{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.2,"hot":0.7000000000000001,"on":0.2}	5	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}	0.2830259318988483	0.1	0.7000000000000002	false	false	lightbulbs	0.19199999999999987	0.047999999999999966	0.04479999999999996	0.011199999999999984	0.047999999999999966	0.011999999999999981	0.5151999999999998	0.12879999999999997
-1.7425055276140873	A1UURQF07IOXBO:3UN61F00HXLXWSL0PG370IHR1SX5RT		{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.7000000000000001,"hot":0.1,"on":0.2}	6	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}	0.27412116842812256	0.9	0.97	false	false	lightbulbs	0.216	0.054	0.002400000000000002	0.0006000000000000005	0.5040000000000001	0.12600000000000003	0.07760000000000002	0.01940000000000001
