t1,t2,t3,eig
TTFT,TFTF,FTFF,0.8716
TTFT,TFTF,FTFT,0.8561
TTFT,TFTF,FTTF,0.8396
TTFT,TFTF,FTTT,0.8708
TTFT,TFTF,TFFF,0.8708
TTFT,TFTF,TFFT,0.8396
TTFT,TFTF,TFTF,0.8561
TTFT,TFTF,TFTT,0.8716
TTFT,TFTF,TTFF,0.8396
TTFT,TFTF,TTFT,0.8716
TTFT,TFTF,TTTF,0.8716
TTFT,TFTF,TTTT,0.9815
TTFT,TFTT,FFFF,0.9669
TTFT,TFTT,FFFT,0.7131
TTFT,TFTT,FFTF,0.7131
TTFT,TFTT,FFTT,0.7265
TTFT,TFTT,FTFF,0.7131
TTFT,TFTT,FTFT,0.8716
TTFT,TFTT,FTTF,0.7265
TTFT,TFTT,FTTT,0.7822
TTFT,TFTT,TFFF,0.7822
TTFT,TFTT,TFFT,0.7265
TTFT,TFTT,TFTF,0.8716
TTFT,TFTT,TFTT,0.7131
TTFT,TFTT,TTFF,0.7265
TTFT,TFTT,TTFT,0.7131
TTFT,TFTT,TTTF,0.7131
TTFT,TFTT,TTTT,0.9669
TTFT,TTFF,FFFF,0.9616
TTFT,TTFF,FFFT,0.7265
TTFT,TTFF,FFTF,0.7265
TTFT,TTFF,FFTT,0.7224
TTFT,TTFF,FTFF,0.7265
TTFT,TTFF,FTFT,0.8396
TTFT,TTFF,FTTF,0.7224
TTFT,TTFF,FTTT,0.7710
TTFT,TTFF,TFFF,0.7710
TTFT,TTFF,TFFT,0.7224
TTFT,TTFF,TFTF,0.8396
TTFT,TTFF,TFTT,0.7265
TTFT,TTFF,TTFF,0.7224
TTFT,TTFF,TTFT,0.7265
TTFT,TTFF,TTTF,0.7265
TTFT,TTFF,TTTT,0.9616
TTFT,TTFT,FFFF,0.9669
TTFT,TTFT,FFFT,0.7131
TTFT,TTFT,FFTF,0.7131
TTFT,TTFT,FFTT,0.7265
TTFT,TTFT,FTFF,0.7131
TTFT,TTFT,FTFT,0.8716
TTFT,TTFT,FTTF,0.7265
TTFT,TTFT,FTTT,0.7822
TTFT,TTFT,TFFF,0.7822
TTFT,TTFT,TFFT,0.7265
TTFT,TTFT,TFTF,0.8716
TTFT,TTFT,TFTT,0.7131
TTFT,TTFT,TTFF,0.7265
TTFT,TTFT,TTFT,0.7131
TTFT,TTFT,TTTF,0.7131
TTFT,TTFT,TTTT,0.9669
TTFT,TTTF,FFFF,0.9669
TTFT,TTTF,FFFT,0.7131
TTFT,TTTF,FFTF,0.7131
TTFT,TTTF,FFTT,0.7265
TTFT,TTTF,FTFF,0.7131
TTFT,TTTF,FTFT,0.8716
TTFT,TTTF,FTTF,0.7265
TTFT,TTTF,FTTT,0.7822
TTFT,TTTF,TFFF,0.7822
TTFT,TTTF,TFFT,0.7265
TTFT,TTTF,TFTF,0.8716
TTFT,TTTF,TFTT,0.7131
TTFT,TTTF,TTFF,0.7265
TTFT,TTTF,TTFT,0.7131
TTFT,TTTF,TTTF,0.7131
TTFT,TTTF,TTTT,0.9669
TTFT,TTTT,FFFF,1.0049
TTFT,TTTT,FFFT,0.9669
TTFT,TTTT,FFTF,0.9669
TTFT,TTTT,FFTT,0.9616
TTFT,TTTT,FTFF,0.9669
TTFT,TTTT,FTFT,0.9815
TTFT,TTTT,FTTF,0.9616
TTFT,TTTT,FTTT,0.9627
TTFT,TTTT,TFFF,0.9627
TTFT,TTTT,TFFT,0.9616
TTFT,TTTT,TFTF,0.9815
TTFT,TTTT,TFTT,0.9669
TTFT,TTTT,TTFF,0.9616
TTFT,TTTT,TTFT,0.9669
TTFT,TTTT,TTTF,0.9669
TTFT,TTTT,TTTT,1.0049
TTTF,FFFF,FFFF,1.0049
TTTF,FFFF,FFFT,0.9669
TTTF,FFFF,FFTF,0.9669
TTTF,FFFF,FFTT,0.9616
TTTF,FFFF,FTFF,0.9669
TTTF,FFFF,FTFT,0.9815
TTTF,FFFF,FTTF,0.9616
TTTF,FFFF,FTTT,0.9627
TTTF,FFFF,TFFF,0.9627
TTTF,FFFF,TFFT,0.9616
TTTF,FFFF,TFTF,0.9815
TTTF,FFFF,TFTT,0.9669
TTTF,FFFF,TTFF,0.9616
TTTF,FFFF,TTFT,0.9669
TTTF,FFFF,TTTF,0.9669
TTTF,FFFF,TTTT,1.0049
TTTF,FFFT,FFFF,0.9669
TTTF,FFFT,FFFT,0.7131
TTTF,FFFT,FFTF,0.7131
TTTF,FFFT,FFTT,0.7265
TTTF,FFFT,FTFF,0.7131
TTTF,FFFT,FTFT,0.8716
TTTF,FFFT,FTTF,0.7265
TTTF,FFFT,FTTT,0.7822
TTTF,FFFT,TFFF,0.7822
TTTF,FFFT,TFFT,0.7265
TTTF,FFFT,TFTF,0.8716
TTTF,FFFT,TFTT,0.7131
TTTF,FFFT,TTFF,0.7265
TTTF,FFFT,TTFT,0.7131
TTTF,FFFT,TTTF,0.7131
TTTF,FFFT,TTTT,0.9669
TTTF,FFTF,FFFF,0.9669
TTTF,FFTF,FFFT,0.7131
TTTF,FFTF,FFTF,0.7131
TTTF,FFTF,FFTT,0.7265
TTTF,FFTF,FTFF,0.7131
TTTF,FFTF,FTFT,0.8716
TTTF,FFTF,FTTF,0.7265
TTTF,FFTF,FTTT,0.7822
TTTF,FFTF,TFFF,0.7822
TTTF,FFTF,TFFT,0.7265
TTTF,FFTF,TFTF,0.8716
TTTF,FFTF,TFTT,0.7131
TTTF,FFTF,TTFF,0.7265
TTTF,FFTF,TTFT,0.7131
TTTF,FFTF,TTTF,0.7131
TTTF,FFTF,TTTT,0.9669
TTTF,FFTT,FFFF,0.9616
TTTF,FFTT,FFFT,0.7265
TTTF,FFTT,FFTF,0.7265
TTTF,FFTT,FFTT,0.7224
TTTF,FFTT,FTFF,0.7265
TTTF,FFTT,FTFT,0.8396
TTTF,FFTT,FTTF,0.7224
TTTF,FFTT,FTTT,0.7710
TTTF,FFTT,TFFF,0.7710
TTTF,FFTT,TFFT,0.7224
TTTF,FFTT,TFTF,0.8396
TTTF,FFTT,TFTT,0.7265
TTTF,FFTT,TTFF,0.7224
TTTF,FFTT,TTFT,0.7265
TTTF,FFTT,TTTF,0.7265
TTTF,FFTT,TTTT,0.9616
TTTF,FTFF,FFFF,0.9669
TTTF,FTFF,FFFT,0.7131
TTTF,FTFF,FFTF,0.7131
TTTF,FTFF,FFTT,0.7265
TTTF,FTFF,FTFF,0.7131
TTTF,FTFF,FTFT,0.8716
TTTF,FTFF,FTTF,0.7265
TTTF,FTFF,FTTT,0.7822
TTTF,FTFF,TFFF,0.7822
TTTF,FTFF,TFFT,0.7265
TTTF,FTFF,TFTF,0.8716
TTTF,FTFF,TFTT,0.7131
TTTF,FTFF,TTFF,0.7265
TTTF,FTFF,TTFT,0.7131
TTTF,FTFF,TTTF,0.7131
TTTF,FTFF,TTTT,0.9669
TTTF,FTFT,FFFF,0.9815
TTTF,FTFT,FFFT,0.8716
TTTF,FTFT,FFTF,0.8716
TTTF,FTFT,FFTT,0.8396
TTTF,FTFT,FTFF,0.8716
TTTF,FTFT,FTFT,0.8561
TTTF,FTFT,FTTF,0.8396
TTTF,FTFT,FTTT,0.8708
TTTF,FTFT,TFFF,0.8708
TTTF,FTFT,TFFT,0.8396
TTTF,FTFT,TFTF,0.8561
TTTF,FTFT,TFTT,0.8716
TTTF,FTFT,TTFF,0.8396
TTTF,FTFT,TTFT,0.8716
TTTF,FTFT,TTTF,0.8716
TTTF,FTFT,TTTT,0.9815
TTTF,FTTF,FFFF,0.9616
TTTF,FTTF,FFFT,0.7265
TTTF,FTTF,FFTF,0.7265
TTTF,FTTF,FFTT,0.7224
TTTF,FTTF,FTFF,0.7265
TTTF,FTTF,FTFT,0.8396
TTTF,FTTF,FTTF,0.7224
TTTF,FTTF,FTTT,0.7710
TTTF,FTTF,TFFF,0.7710
TTTF,FTTF,TFFT,0.7224
TTTF,FTTF,TFTF,0.8396
TTTF,FTTF,TFTT,0.7265
TTTF,FTTF,TTFF,0.7224
TTTF,FTTF,TTFT,0.7265
TTTF,FTTF,TTTF,0.7265
TTTF,FTTF,TTTT,0.9616
TTTF,FTTT,FFFF,0.9627
TTTF,FTTT,FFFT,0.7822
TTTF,FTTT,FFTF,0.7822
TTTF,FTTT,FFTT,0.7710
TTTF,FTTT,FTFF,0.7822
TTTF,FTTT,FTFT,0.8708
TTTF,FTTT,FTTF,0.7710
TTTF,FTTT,FTTT,0.7914
TTTF,FTTT,TFFF,0.7914
TTTF,FTTT,TFFT,0.7710
TTTF,FTTT,TFTF,0.8708
TTTF,FTTT,TFTT,0.7822
TTTF,FTTT,TTFF,0.7710
TTTF,FTTT,TTFT,0.7822
TTTF,FTTT,TTTF,0.7822
TTTF,FTTT,TTTT,0.9627
TTTF,TFFF,FFFF,0.9627
TTTF,TFFF,FFFT,0.7822
TTTF,TFFF,FFTF,0.7822
TTTF,TFFF,FFTT,0.7710
TTTF,TFFF,FTFF,0.7822
TTTF,TFFF,FTFT,0.8708
TTTF,TFFF,FTTF,0.7710
TTTF,TFFF,FTTT,0.7914
TTTF,TFFF,TFFF,0.7914
TTTF,TFFF,TFFT,0.7710
TTTF,TFFF,TFTF,0.8708
TTTF,TFFF,TFTT,0.7822
TTTF,TFFF,TTFF,0.7710
TTTF,TFFF,TTFT,0.7822
TTTF,TFFF,TTTF,0.7822
TTTF,TFFF,TTTT,0.9627
TTTF,TFFT,FFFF,0.9616
TTTF,TFFT,FFFT,0.7265
TTTF,TFFT,FFTF,0.7265
TTTF,TFFT,FFTT,0.7224
TTTF,TFFT,FTFF,0.7265
TTTF,TFFT,FTFT,0.8396
TTTF,TFFT,FTTF,0.7224
TTTF,TFFT,FTTT,0.7710
TTTF,TFFT,TFFF,0.7710
TTTF,TFFT,TFFT,0.7224
TTTF,TFFT,TFTF,0.8396
TTTF,TFFT,TFTT,0.7265
TTTF,TFFT,TTFF,0.7224
TTTF,TFFT,TTFT,0.7265
TTTF,TFFT,TTTF,0.7265
TTTF,TFFT,TTTT,0.9616
TTTF,TFTF,FFFF,0.9815
TTTF,TFTF,FFFT,0.8716
TTTF,TFTF,FFTF,0.8716
TTTF,TFTF,FFTT,0.8396
TTTF,TFTF,FTFF,0.8716
TTTF,TFTF,FTFT,0.8561
TTTF,TFTF,FTTF,0.8396
TTTF,TFTF,FTTT,0.8708
TTTF,TFTF,TFFF,0.8708
TTTF,TFTF,TFFT,0.8396
TTTF,TFTF,TFTF,0.8561
TTTF,TFTF,TFTT,0.8716
TTTF,TFTF,TTFF,0.8396
TTTF,TFTF,TTFT,0.8716
TTTF,TFTF,TTTF,0.8716
TTTF,TFTF,TTTT,0.9815
TTTF,TFTT,FFFF,0.9669
TTTF,TFTT,FFFT,0.7131
TTTF,TFTT,FFTF,0.7131
TTTF,TFTT,FFTT,0.7265
TTTF,TFTT,FTFF,0.7131
TTTF,TFTT,FTFT,0.8716
TTTF,TFTT,FTTF,0.7265
TTTF,TFTT,FTTT,0.7822
TTTF,TFTT,TFFF,0.7822
TTTF,TFTT,TFFT,0.7265
TTTF,TFTT,TFTF,0.8716
TTTF,TFTT,TFTT,0.7131
TTTF,TFTT,TTFF,0.7265
TTTF,TFTT,TTFT,0.7131
TTTF,TFTT,TTTF,0.7131
TTTF,TFTT,TTTT,0.9669
TTTF,TTFF,FFFF,0.9616
TTTF,TTFF,FFFT,0.7265
TTTF,TTFF,FFTF,0.7265
TTTF,TTFF,FFTT,0.7224
TTTF,TTFF,FTFF,0.7265
TTTF,TTFF,FTFT,0.8396
TTTF,TTFF,FTTF,0.7224
TTTF,TTFF,FTTT,0.7710
TTTF,TTFF,TFFF,0.7710
TTTF,TTFF,TFFT,0.7224
TTTF,TTFF,TFTF,0.8396
TTTF,TTFF,TFTT,0.7265
TTTF,TTFF,TTFF,0.7224
TTTF,TTFF,TTFT,0.7265
TTTF,TTFF,TTTF,0.7265
TTTF,TTFF,TTTT,0.9616
TTTF,TTFT,FFFF,0.9669
TTTF,TTFT,FFFT,0.7131
TTTF,TTFT,FFTF,0.7131
TTTF,TTFT,FFTT,0.7265
TTTF,TTFT,FTFF,0.7131
TTTF,TTFT,FTFT,0.8716
TTTF,TTFT,FTTF,0.7265
TTTF,TTFT,FTTT,0.7822
TTTF,TTFT,TFFF,0.7822
TTTF,TTFT,TFFT,0.7265
TTTF,TTFT,TFTF,0.8716
TTTF,TTFT,TFTT,0.7131
TTTF,TTFT,TTFF,0.7265
TTTF,TTFT,TTFT,0.7131
TTTF,TTFT,TTTF,0.7131
TTTF,TTFT,TTTT,0.9669
TTTF,TTTF,FFFF,0.9669
TTTF,TTTF,FFFT,0.7131
TTTF,TTTF,FFTF,0.7131
TTTF,TTTF,FFTT,0.7265
TTTF,TTTF,FTFF,0.7131
TTTF,TTTF,FTFT,0.8716
TTTF,TTTF,FTTF,0.7265
TTTF,TTTF,FTTT,0.7822
TTTF,TTTF,TFFF,0.7822
TTTF,TTTF,TFFT,0.7265
TTTF,TTTF,TFTF,0.8716
TTTF,TTTF,TFTT,0.7131
TTTF,TTTF,TTFF,0.7265
TTTF,TTTF,TTFT,0.7131
TTTF,TTTF,TTTF,0.7131
TTTF,TTTF,TTTT,0.9669
TTTF,TTTT,FFFF,1.0049
TTTF,TTTT,FFFT,0.9669
TTTF,TTTT,FFTF,0.9669
TTTF,TTTT,FFTT,0.9616
TTTF,TTTT,FTFF,0.9669
TTTF,TTTT,FTFT,0.9815
TTTF,TTTT,FTTF,0.9616
TTTF,TTTT,FTTT,0.9627
TTTF,TTTT,TFFF,0.9627
TTTF,TTTT,TFFT,0.9616
TTTF,TTTT,TFTF,0.9815
TTTF,TTTT,TFTT,0.9669
TTTF,TTTT,TTFF,0.9616
TTTF,TTTT,TTFT,0.9669
TTTF,TTTT,TTTF,0.9669
TTTF,TTTT,TTTT,1.0049
TTTT,FFFF,FFFF,0.9779
TTTT,FFFF,FFFT,1.0049
TTTT,FFFF,FFTF,1.0049
TTTT,FFFF,FFTT,0.9636
TTTT,FFFF,FTFF,1.0049
TTTT,FFFF,FTFT,1.0177
TTTT,FFFF,FTTF,0.9636
TTTT,FFFF,FTTT,0.9393
TTTT,FFFF,TFFF,0.9393
TTTT,FFFF,TFFT,0.9636
TTTT,FFFF,TFTF,1.0177
TTTT,FFFF,TFTT,1.0049
TTTT,FFFF,TTFF,0.9636
TTTT,FFFF,TTFT,1.0049
TTTT,FFFF,TTTF,1.0049
TTTT,FFFF,TTTT,0.9779
TTTT,FFFT,FFFF,1.0049
TTTT,FFFT,FFFT,0.9669
TTTT,FFFT,FFTF,0.9669
TTTT,FFFT,FFTT,0.9616
TTTT,FFFT,FTFF,0.9669
TTTT,FFFT,FTFT,0.9815
TTTT,FFFT,FTTF,0.9616
TTTT,FFFT,FTTT,0.9627
TTTT,FFFT,TFFF,0.9627
TTTT,FFFT,TFFT,0.9616
TTTT,FFFT,TFTF,0.9815
TTTT,FFFT,TFTT,0.9669
TTTT,FFFT,TTFF,0.9616
TTTT,FFFT,TTFT,0.9669
TTTT,FFFT,TTTF,0.9669
TTTT,FFFT,TTTT,1.0049
TTTT,FFTF,FFFF,1.0049
TTTT,FFTF,FFFT,0.9669
TTTT,FFTF,FFTF,0.9669
TTTT,FFTF,FFTT,0.9616
TTTT,FFTF,FTFF,0.9669
TTTT,FFTF,FTFT,0.9815
TTTT,FFTF,FTTF,0.9616
TTTT,FFTF,FTTT,0.9627
TTTT,FFTF,TFFF,0.9627
TTTT,FFTF,TFFT,0.9616
TTTT,FFTF,TFTF,0.9815
TTTT,FFTF,TFTT,0.9669
TTTT,FFTF,TTFF,0.9616
TTTT,FFTF,TTFT,0.9669
TTTT,FFTF,TTTF,0.9669
TTTT,FFTF,TTTT,1.0049
TTTT,FFTT,FFFF,0.9636
TTTT,FFTT,FFFT,0.9616
TTTT,FFTT,FFTF,0.9616
TTTT,FFTT,FFTT,0.9082
TTTT,FFTT,FTFF,0.9616
TTTT,FFTT,FTFT,0.9776
TTTT,FFTT,FTTF,0.9082
TTTT,FFTT,FTTT,0.9016
TTTT,FFTT,TFFF,0.9016
TTTT,FFTT,TFFT,0.9082
TTTT,FFTT,TFTF,0.9776
TTTT,FFTT,TFTT,0.9616
TTTT,FFTT,TTFF,0.9082
TTTT,FFTT,TTFT,0.9616
TTTT,FFTT,TTTF,0.9616
TTTT,FFTT,TTTT,0.9636
TTTT,FTFF,FFFF,1.0049
TTTT,FTFF,FFFT,0.9669
TTTT,FTFF,FFTF,0.9669
TTTT,FTFF,FFTT,0.9616
TTTT,FTFF,FTFF,0.9669
TTTT,FTFF,FTFT,0.9815
TTTT,FTFF,FTTF,0.9616
TTTT,FTFF,FTTT,0.9627
TTTT,FTFF,TFFF,0.9627
TTTT,FTFF,TFFT,0.9616
TTTT,FTFF,TFTF,0.9815
TTTT,FTFF,TFTT,0.9669
TTTT,FTFF,TTFF,0.9616
TTTT,FTFF,TTFT,0.9669
TTTT,FTFF,TTTF,0.9669
TTTT,FTFF,TTTT,1.0049
TTTT,FTFT,FFFF,1.0177
TTTT,FTFT,FFFT,0.9815
TTTT,FTFT,FFTF,0.9815
TTTT,FTFT,FFTT,0.9776
TTTT,FTFT,FTFF,0.9815
TTTT,FTFT,FTFT,0.9905
TTTT,FTFT,FTTF,0.9776
TTTT,FTFT,FTTT,0.9803
TTTT,FTFT,TFFF,0.9803
TTTT,FTFT,TFFT,0.9776
TTTT,FTFT,TFTF,0.9905
TTTT,FTFT,TFTT,0.9815
TTTT,FTFT,TTFF,0.9776
TTTT,FTFT,TTFT,0.9815
TTTT,FTFT,TTTF,0.9815
TTTT,FTFT,TTTT,1.0177
TTTT,FTTF,FFFF,0.9636
TTTT,FTTF,FFFT,0.9616
TTTT,FTTF,FFTF,0.9616
TTTT,FTTF,FFTT,0.9082
TTTT,FTTF,FTFF,0.9616
TTTT,FTTF,FTFT,0.9776
TTTT,FTTF,FTTF,0.9082
TTTT,FTTF,FTTT,0.9016
TTTT,FTTF,TFFF,0.9016
TTTT,FTTF,TFFT,0.9082
TTTT,FTTF,TFTF,0.9776
TTTT,FTTF,TFTT,0.9616
TTTT,FTTF,TTFF,0.9082
TTTT,FTTF,TTFT,0.9616
TTTT,FTTF,TTTF,0.9616
TTTT,FTTF,TTTT,0.9636
TTTT,FTTT,FFFF,0.9393
TTTT,FTTT,FFFT,0.9627
TTTT,FTTT,FFTF,0.9627
TTTT,FTTT,FFTT,0.9016
TTTT,FTTT,FTFF,0.9627
TTTT,FTTT,FTFT,0.9803
TTTT,FTTT,FTTF,0.9016
TTTT,FTTT,FTTT,0.8721
TTTT,FTTT,TFFF,0.8721
TTTT,FTTT,TFFT,0.9016
TTTT,FTTT,TFTF,0.9803
TTTT,FTTT,TFTT,0.9627
TTTT,FTTT,TTFF,0.9016
TTTT,FTTT,TTFT,0.9627
TTTT,FTTT,TTTF,0.9627
TTTT,FTTT,TTTT,0.9393
TTTT,TFFF,FFFF,0.9393
TTTT,TFFF,FFFT,0.9627
TTTT,TFFF,FFTF,0.9627
TTTT,TFFF,FFTT,0.9016
TTTT,TFFF,FTFF,0.9627
TTTT,TFFF,FTFT,0.9803
TTTT,TFFF,FTTF,0.9016
TTTT,TFFF,FTTT,0.8721
TTTT,TFFF,TFFF,0.8721
TTTT,TFFF,TFFT,0.9016
TTTT,TFFF,TFTF,0.9803
TTTT,TFFF,TFTT,0.9627
TTTT,TFFF,TTFF,0.9016
TTTT,TFFF,TTFT,0.9627
TTTT,TFFF,TTTF,0.9627
TTTT,TFFF,TTTT,0.9393
TTTT,TFFT,FFFF,0.9636
TTTT,TFFT,FFFT,0.9616
TTTT,TFFT,FFTF,0.9616
TTTT,TFFT,FFTT,0.9082
TTTT,TFFT,FTFF,0.9616
TTTT,TFFT,FTFT,0.9776
TTTT,TFFT,FTTF,0.9082
TTTT,TFFT,FTTT,0.9016
TTTT,TFFT,TFFF,0.9016
TTTT,TFFT,TFFT,0.9082
TTTT,TFFT,TFTF,0.9776
TTTT,TFFT,TFTT,0.9616
TTTT,TFFT,TTFF,0.9082
TTTT,TFFT,TTFT,0.9616
TTTT,TFFT,TTTF,0.9616
TTTT,TFFT,TTTT,0.9636
TTTT,TFTF,FFFF,1.0177
TTTT,TFTF,FFFT,0.9815
TTTT,TFTF,FFTF,0.9815
TTTT,TFTF,FFTT,0.9776
TTTT,TFTF,FTFF,0.9815
TTTT,TFTF,FTFT,0.9905
TTTT,TFTF,FTTF,0.9776
TTTT,TFTF,FTTT,0.9803
TTTT,TFTF,TFFF,0.9803
TTTT,TFTF,TFFT,0.9776
TTTT,TFTF,TFTF,0.9905
TTTT,TFTF,TFTT,0.9815
TTTT,TFTF,TTFF,0.9776
TTTT,TFTF,TTFT,0.9815
TTTT,TFTF,TTTF,0.9815
TTTT,TFTF,TTTT,1.0177
TTTT,TFTT,FFFF,1.0049
TTTT,TFTT,FFFT,0.9669
TTTT,TFTT,FFTF,0.9669
TTTT,TFTT,FFTT,0.9616
TTTT,TFTT,FTFF,0.9669
TTTT,TFTT,FTFT,0.9815
TTTT,TFTT,FTTF,0.9616
TTTT,TFTT,FTTT,0.9627
TTTT,TFTT,TFFF,0.9627
TTTT,TFTT,TFFT,0.9616
TTTT,TFTT,TFTF,0.9815
TTTT,TFTT,TFTT,0.9669
TTTT,TFTT,TTFF,0.9616
TTTT,TFTT,TTFT,0.9669
TTTT,TFTT,TTTF,0.9669
TTTT,TFTT,TTTT,1.0049
TTTT,TTFF,FFFF,0.9636
TTTT,TTFF,FFFT,0.9616
TTTT,TTFF,FFTF,0.9616
TTTT,TTFF,FFTT,0.9082
TTTT,TTFF,FTFF,0.9616
TTTT,TTFF,FTFT,0.9776
TTTT,TTFF,FTTF,0.9082
TTTT,TTFF,FTTT,0.9016
TTTT,TTFF,TFFF,0.9016
TTTT,TTFF,TFFT,0.9082
TTTT,TTFF,TFTF,0.9776
TTTT,TTFF,TFTT,0.9616
TTTT,TTFF,TTFF,0.9082
TTTT,TTFF,TTFT,0.9616
TTTT,TTFF,TTTF,0.9616
TTTT,TTFF,TTTT,0.9636
TTTT,TTFT,FFFF,1.0049
TTTT,TTFT,FFFT,0.9669
TTTT,TTFT,FFTF,0.9669
TTTT,TTFT,FFTT,0.9616
TTTT,TTFT,FTFF,0.9669
TTTT,TTFT,FTFT,0.9815
TTTT,TTFT,FTTF,0.9616
TTTT,TTFT,FTTT,0.9627
TTTT,TTFT,TFFF,0.9627
TTTT,TTFT,TFFT,0.9616
TTTT,TTFT,TFTF,0.9815
TTTT,TTFT,TFTT,0.9669
TTTT,TTFT,TTFF,0.9616
TTTT,TTFT,TTFT,0.9669
TTTT,TTFT,TTTF,0.9669
TTTT,TTFT,TTTT,1.0049
TTTT,TTTF,FFFF,1.0049
TTTT,TTTF,FFFT,0.9669
TTTT,TTTF,FFTF,0.9669
TTTT,TTTF,FFTT,0.9616
TTTT,TTTF,FTFF,0.9669
TTTT,TTTF,FTFT,0.9815
TTTT,TTTF,FTTF,0.9616
TTTT,TTTF,FTTT,0.9627
TTTT,TTTF,TFFF,0.9627
TTTT,TTTF,TFFT,0.9616
TTTT,TTTF,TFTF,0.9815
TTTT,TTTF,TFTT,0.9669
TTTT,TTTF,TTFF,0.9616
TTTT,TTTF,TTFT,0.9669
TTTT,TTTF,TTTF,0.9669
TTTT,TTTF,TTTT,1.0049
TTTT,TTTT,FFFF,0.9779
TTTT,TTTT,FFFT,1.0049
TTTT,TTTT,FFTF,1.0049
TTTT,TTTT,FFTT,0.9636
TTTT,TTTT,FTFF,1.0049
TTTT,TTTT,FTFT,1.0177
TTTT,TTTT,FTTF,0.9636
TTTT,TTTT,FTTT,0.9393
TTTT,TTTT,TFFF,0.9393
TTTT,TTTT,TFFT,0.9636
TTTT,TTTT,TFTF,1.0177
TTTT,TTTT,TFTT,1.0049
TTTT,TTTT,TTFF,0.9636
TTTT,TTTT,TTFT,1.0049
TTTT,TTTT,TTTF,1.0049
TTTT,TTTT,TTTT,0.9779
